TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0032970"	"regulation of actin filament-based process"	-2.72348182573268	4.82957391647268	0.22393826106259	0.848387474978571	0.19910542	null
"GO:0042060"	"wound healing"	-4.06673482206632	4.47565666318247	0.0991295084356068	0.922610082363233	0.39029286	null
"GO:0043062"	"extracellular structure organization"	-4.99423604746093	4.48870579398179	0.102153326473378	0.983490807456213	0.34083342	null
"GO:0045216"	"cell-cell junction organization"	-3.1523281166698	4.09496000243667	0.0412558857938409	0.982013087297711	0.31981132	null
"GO:0045229"	"external encapsulating structure organization"	-4.92776017073258	5.47962712876509	1.0004295346785	0.98114093837121	0.40911872	null
"GO:0045730"	"respiratory burst"	-2.80868375710823	3.22788670461367	0.00560003143179276	0.998914068193705	0.02004651	null
"GO:0048015"	"phosphatidylinositol-mediated signaling"	-2.61778302053787	4.24846371755103	0.0587489383895417	0.793862863415383	0.43755509	null
"GO:0048017"	"inositol lipid-mediated signaling"	-2.80608626202652	4.31752012728481	0.0688747501081297	0.794193402066161	0.44242815	null
"GO:0050764"	"regulation of phagocytosis"	-5.25755156947456	3.61161711055434	0.0135541317307098	0.84622718454976	0.15313742	null
"GO:0050863"	"regulation of T cell activation"	-18.5897473761472	4.26481782300954	0.0610035395580551	0.586983797764005	0	null
"GO:0050878"	"regulation of body fluid levels"	-5.6846348582849	4.55464661620637	0.118903686919451	0.862954057435643	0.15038417	null
"GO:0061138"	"morphogenesis of a branching epithelium"	-2.91348922410776	3.93064344104216	0.0282587731753521	0.865569949354079	0.46637018	null
"GO:0070371"	"ERK1 and ERK2 cascade"	-3.67815560505829	3.29534714833362	0.00654165897864246	0.819132371607501	0.37980784	null
"GO:0070663"	"regulation of leukocyte proliferation"	-17.014938822468	4.06363354523078	0.0383845848939401	0.821578601569571	0.16357876	null
"GO:0071887"	"leukocyte apoptotic process"	-3.41951597635684	3.20897851727625	0.00536130895512664	0.994285823778165	0.00440667	null
"GO:0098581"	"detection of external biotic stimulus"	-3.04367469360195	3.00774777800074	0.00337195498290896	0.91449649804773	0.19565866	null
"GO:0098657"	"import into cell"	-6.82169115502042	4.96712658107641	0.307385029017214	0.975701094679293	0	null
"GO:0098659"	"inorganic cation import across plasma membrane"	-5.15025661410939	3.71466499286254	0.017184702730007	0.953305253307946	0.2395518	null
"GO:0098739"	"import across plasma membrane"	-4.85464145554904	4.8698885333753	0.245721687058374	0.970279410106097	0.23713306	null
"GO:1903131"	"mononuclear cell differentiation"	-12.9103025658654	4.16166741243774	0.0481058946381771	0.875701582745884	0.00496811	null
"GO:2000106"	"regulation of leukocyte apoptotic process"	-4.97416909412708	3.52814507825311	0.011183484913817	0.866433013744049	0.15135316	null
