TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0001562"	"response to protozoan"	-2.68063764179874	2.97451169273733	0.00312328573638175	0.915099469754182	0.46120495	null
"GO:0001666"	"response to hypoxia"	-7.48131289623051	4.03770531313554	0.03615982403501	0.911153620697066	0.30211535	null
"GO:0002275"	"myeloid cell activation involved in immune response"	2275	-9.02905958442313	3.41094585868777	0.00853764413076753	0.708208150312866	0.93610693	2443
"GO:0002283"	"neutrophil activation involved in immune response"	2283	-6.00927984427516	2.72754125702856	0.00176720944532004	0.728496118995354	0.81458131	2443
"GO:0002285"	"lymphocyte activation involved in immune response"	2285	-6.69704762582198	3.71290212504722	0.0171150753409794	0.697868496684439	0.97451613	2443
"GO:0002286"	"T cell activation involved in immune response"	2286	-4.72957266105651	3.47202469770028	0.00982740862275532	0.702510051436923	0.94363062	2443
"GO:0002366"	"leukocyte activation involved in immune response"	2366	-13.4708834847426	3.88479536394898	0.0254272593548956	0.694329911845733	0.89578441	2443
"GO:0002399"	"MHC class II protein complex assembly"	2399	-3.75931974885423	2.46089784275655	0.000954889906664485	0.978692248258807	0.95400812	2443
"GO:0002407"	"dendritic cell chemotaxis"	2407	-3.50957385820056	2.96894968098134	0.0030834986569374	0.727321352921574	0.866411	2443
"GO:0002438"	"acute inflammatory response to antigenic stimulus"	2438	-3.65110554548618	2.49692964807321	0.00103777965550689	0.768303247605839	0.87002265	2443
"GO:0002440"	"production of molecular mediator of immune response"	2440	-3.31917586514379	3.2380461031288	0.00573265502994061	0.782795080333548	0.58217623	2443
"GO:0002444"	"myeloid leukocyte mediated immunity"	2444	-6.60431265594161	3.36248247475117	0.00763580366336218	0.764707777976011	0.83324719	2443
"GO:0002449"	"lymphocyte mediated immunity"	2449	-13.4762607203038	4.03590979845661	0.0360106224870936	0.745462589204704	0.91566431	2443
"GO:0002456"	"T cell mediated immunity"	2456	-5.55417768485117	3.02775720469055	0.00353110330068638	0.743225086358865	0.80428556	2443
"GO:0002460"	"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"	2460	-13.9170408469023	4.09468071337115	0.0412293610742114	0.727013449372654	0.6560655	2443
"GO:0002478"	"antigen processing and presentation of exogenous peptide antigen"	2478	-6.20142251065552	3.03742649794062	0.00361067745957508	0.781965980939113	0.83713933	2443
"GO:0002495"	"antigen processing and presentation of peptide antigen via MHC class II"	2495	-5.55055337915812	2.88930170250631	0.0025662666241608	0.785665077403779	0.87243797	2443
"GO:0002501"	"peptide antigen assembly with MHC protein complex"	2501	-3.01149657062868	2.68574173860226	0.00160474553758893	0.775661989696839	0.97592271	2443
"GO:0002503"	"peptide antigen assembly with MHC class II protein complex"	2503	-3.75931974885423	2.46089784275655	0.000954889906664485	0.780119467978554	0.78317593	2443
"GO:0002504"	"antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"	2504	-5.22386186799821	3.45833562599195	0.00952237434701528	0.773706039809198	0.88141983	2443
"GO:0002507"	"tolerance induction"	2507	-2.99701144809736	2.82412583391655	0.00220818290916162	0.721538079820474	0.5521092	2443
"GO:0002524"	"hypersensitivity"	2524	-4.55823473195656	2.15836249209525	0.000474129363378546	0.776102857610048	0.50966209	2443
"GO:0002526"	"acute inflammatory response"	2526	-3.15773433690894	3.69940408181534	0.0165912121282954	0.923374787772989	0.63366542	2443
"GO:0010818"	"T cell chemotaxis"	10818	-2.68063764179874	2.55750720190566	0.00119361238333061	0.738450809927039	0.87791969	2443
"GO:0016064"	"immunoglobulin mediated immune response"	16064	-3.90537897731504	3.94973145231571	0.0295286441276177	0.714791261827887	0.97580161	2443
"GO:0019724"	"B cell mediated immunity"	19724	-4.88529844685836	3.95385629822499	0.0298104692736819	0.714650260145319	0.96565371	2443
"GO:0019882"	"antigen processing and presentation"	19882	-7.08635857977767	3.96941591235398	0.0308979827784942	0.76955393402103	0.64411315	2443
"GO:0019884"	"antigen processing and presentation of exogenous antigen"	19884	-5.6303085812001	3.11627558758054	0.00433016047952714	0.782177340669596	0.84509456	2443
"GO:0019886"	"antigen processing and presentation of exogenous peptide antigen via MHC class II"	19886	-4.62421542357216	2.84198480459011	0.00230101942786511	0.785803132789529	0.96102888	2443
"GO:0030101"	"natural killer cell activation"	30101	-3.11131657541834	3.25527250510331	0.00596474632669934	0.755823000817333	0.78896269	2443
"GO:0030593"	"neutrophil chemotaxis"	30593	-3.59879614771744	3.52853106063541	0.0111934316836781	0.711056365343903	0.96726759	2443
"GO:0030595"	"leukocyte chemotaxis"	30595	-8.93516808110675	3.87511916546257	0.024866924652721	0.701029316422841	0.7519648	2443
"GO:0032943"	"mononuclear cell proliferation"	32943	-15.7665886239955	3.6986224297021	0.0165613718187122	0.970487647549677	0.98332768	2443
"GO:0036037"	"CD8-positive, alpha-beta T cell activation"	36037	-3.50957385820056	2.70329137811866	0.00167105733666285	0.763612875135413	0.73809765	2443
"GO:0036230"	"granulocyte activation"	36230	-5.90815478053568	3.42553422049826	0.00882941604669279	0.751280158873837	0.77437051	2443
"GO:0036336"	"dendritic cell migration"	36336	-3.31917586514379	3.05307844348342	0.00374330105772293	0.770499209533903	0.91075944	2443
"GO:0042098"	"T cell proliferation"	42098	-13.2855443942123	3.4884096889032	0.0102053858774767	0.733204869132337	0.97110778	2443
"GO:0042100"	"B cell proliferation"	42100	-3.27102149708226	3.27137687189407	0.00619020644355067	0.743022641142297	0.94476002	2443
"GO:0042116"	"macrophage activation"	42116	-2.6041023083223	3.3055663135153	0.00669749170646618	0.75459738742705	0.87186467	2443
"GO:0042119"	"neutrophil activation"	42119	-4.55830283093536	3.39967372148104	0.00831881519382359	0.75154323190921	0.9178921	2443
"GO:0042267"	"natural killer cell mediated cytotoxicity"	42267	-5.4731383119086	2.97451169273733	0.00312328573638175	0.72368631538173	0.83993135	2443
"GO:0043299"	"leukocyte degranulation"	43299	-7.52448985263921	3.20574554094266	0.00532152187568229	0.747798454820806	0.81614467	2443
"GO:0045576"	"mast cell activation"	45576	-3.26037211737461	3.29512708525219	0.00653834338868876	0.754881963312823	0.87075936	2443
"GO:0046629"	"gamma-delta T cell activation"	46629	-2.92214727469691	2.93449845124357	0.00284809177022497	0.760666828290024	0.75859171	2443
"GO:0046631"	"alpha-beta T cell activation"	46631	-12.6074840433197	3.63558426631123	0.0143233485999673	0.741301492399906	0.82825988	2443
"GO:0046633"	"alpha-beta T cell proliferation"	46633	-3.85512525948146	2.83442070368153	0.00226123234842076	0.748746284468598	0.89580253	2443
"GO:0046651"	"lymphocyte proliferation"	46651	-15.7665886239955	3.68520413447101	0.0160574021457504	0.730747831843069	0.61854407	2443
"GO:0048002"	"antigen processing and presentation of peptide antigen"	48002	-6.58070091162723	3.53869937954241	0.0114586788799738	0.77162180869567	0.60613965	2443
"GO:0048247"	"lymphocyte chemotaxis"	48247	-3.41018066615005	3.07371835034612	0.00392565850517622	0.723782246256694	0.92898583	2443
"GO:0050673"	"epithelial cell proliferation"	50673	-4.06867270734938	3.90735760813117	0.0267833356459573	0.973966429343124	0.79722019	2443
"GO:0050900"	"leukocyte migration"	50900	-12.1678474720559	4.08724886779566	0.0405297715939815	0.754701859382139	0.65534402	2443
"GO:0060326"	"cell chemotaxis"	60326	-9.81293754783192	4.37164038383788	0.0780158316104699	0.855681709110347	0.80940998	2443
"GO:0070661"	"leukocyte proliferation"	70661	-15.2862938484008	3.75434833571102	0.0188292353470403	0.974400619887516	0.77366357	2443
"GO:0071621"	"granulocyte chemotaxis"	71621	-4.0069676413717	3.62541535215441	0.0139917896045977	0.707827432922606	0.979374	2443
"GO:0071674"	"mononuclear cell migration"	71674	-7.67247286297265	3.5828584622245	0.0126854471628414	0.759095170683417	0.90409769	2443
"GO:0072676"	"lymphocyte migration"	72676	-5.27731857811249	3.35044185653506	0.00742692149627933	0.762840777731474	0.90481798	2443
"GO:0072678"	"T cell migration"	72678	-6.21578968477521	2.99694924849538	0.00328906523406656	0.771442677458019	0.83856137	2443
"GO:0097529"	"myeloid leukocyte migration"	97529	-6.09135048489068	3.79858159472855	0.0208484296288413	0.752947061025996	0.93087419	2443
"GO:0097530"	"granulocyte migration"	97530	-5.042069454273	3.68735056955803	0.0161369763046391	0.755171272013512	0.91687296	2443
"GO:1990266"	"neutrophil migration"	1990266	-4.46167675594478	3.5908418347816	0.0129208540495538	0.757646174120792	0.95826417	2443
"GO:0003018"	"vascular process in circulatory system"	-6.73183855043305	4.38655246876185	0.0807412465524081	0.908684286771533	0	null
"GO:0003014"	"renal system process"	3014	-3.84692298621588	3.64699153747712	0.0147046414446423	0.919904369131867	0.58052306	3018
"GO:0010232"	"vascular transport"	10232	-4.91815635785805	2.89209460269048	0.00258284457392928	0.906866101200745	0.76238076	3018
"GO:0086001"	"cardiac muscle cell action potential"	86001	-2.94834395144247	3.1832698436828	0.0050529590894329	0.881613407346155	0.89562028	3018
"GO:0086002"	"cardiac muscle cell action potential involved in contraction"	86002	-3.20306355532727	3.10957854690439	0.00426384868045322	0.80685740439004	0.7846199	3018
"GO:0150104"	"transport across blood-brain barrier"	150104	-4.91815635785805	2.82542611776782	0.00221481408906901	0.907562066665604	0.7558113	3018
"GO:0006814"	"sodium ion transport"	-5.10444733458271	5.07780379807609	0.396607554671177	0.954847042626522	0.45071648	null
"GO:0006816"	"calcium ion transport"	6816	-3.09316627950379	4.92054593134247	0.276122331343814	0.956057378980055	0.66752615	6814
"GO:0006821"	"chloride transport"	6821	-5.19842056114974	4.8921725459874	0.258659119057696	0.952183385199519	0.79455224	6814
"GO:0015698"	"inorganic anion transport"	15698	-4.83908642603707	5.45119367192212	0.937028823583924	0.947866720825485	0.54461736	6814
"GO:0015711"	"organic anion transport"	15711	-3.85566112033863	5.13717681213091	0.454709953019748	0.950785270002356	0.83909406	6814
"GO:0035725"	"sodium ion transmembrane transport"	35725	-4.92992442889385	4.89473685851308	0.260190921616304	0.949530488802813	0.66407103	6814
"GO:0046942"	"carboxylic acid transport"	46942	-2.91557316883502	5.02066783274925	0.347715865213974	0.951796362045602	0.81730616	6814
"GO:0071805"	"potassium ion transmembrane transport"	71805	-2.94927435155398	5.15573673976804	0.474563705662481	0.947470813677262	0.70075071	6814
"GO:0098656"	"anion transmembrane transport"	98656	-4.33034819504606	5.49608374859989	1.03906610440892	0.942472494623672	0.91416583	6814
"GO:0098661"	"inorganic anion transmembrane transport"	98661	-3.79113021415167	5.21587539546128	0.545046516898153	0.942575120430939	0.85448055	6814
"GO:1902476"	"chloride transmembrane transport"	1902476	-4.90352904209283	4.87841837974125	0.250595604290307	0.94586407344507	0.79219149	6814
"GO:0006909"	"phagocytosis"	-5.88242886584132	4.01473049500175	0.0342964624810328	0.974282638338331	0.20320425	null
"GO:0006887"	"exocytosis"	6887	-3.39305386275709	4.7998434882386	0.209120889559522	0.966376225413539	0.72279927	6909
"GO:0045055"	"regulated exocytosis"	45055	-4.59000082974919	4.00940839915187	0.033878698146867	0.969408674821263	0.50320896	6909
"GO:0006968"	"cellular defense response"	-7.48131289623051	2.59549622182557	0.00130302685180258	0.934410605507139	0	null
"GO:0007159"	"leukocyte cell-cell adhesion"	-18.5897473761472	3.31806333496276	0.00689311151373425	0.982415294683836	0	null
"GO:0007160"	"cell-matrix adhesion"	7160	-3.05545365469305	4.2047438326888	0.0531223822381194	0.981670541740334	0.65810943	7159
"GO:0031589"	"cell-substrate adhesion"	31589	-4.55559553453463	4.31376179629244	0.0682812595064181	0.981434986649662	0.57845475	7159
"GO:0033627"	"cell adhesion mediated by integrin"	33627	-2.87568245362097	3.20030318298158	0.00525521007660836	0.983652110746436	0.50213297	7159
"GO:0033631"	"cell-cell adhesion mediated by integrin"	33631	-4.50927957330642	2.49276038902684	0.0010278328856458	0.983886026881546	0.55101924	7159
"GO:0098742"	"cell-cell adhesion via plasma-membrane adhesion molecules"	98742	-2.87568245362097	4.83298127031796	0.225702154917957	0.979162910670906	0.74054107	7159
"GO:0009410"	"response to xenobiotic stimulus"	-3.04774173117888	4.44742163012184	0.0928895681427507	0.908566979028778	0.47183828	null
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	-3.0977246001532	4.97737603065493	0.314725745174698	0.988704994835643	0.00745326	null
"GO:0018212"	"peptidyl-tyrosine modification"	18212	-3.04848412226531	4.99716787144583	0.329400546309757	0.992518046114492	0.63620719	18108
"GO:0019221"	"cytokine-mediated signaling pathway"	-5.86323380077435	4.68191929291052	0.159393671433988	0.745885482118259	0.18514226	null
"GO:0002237"	"response to molecule of bacterial origin"	2237	-4.54906854205235	4.05872962075172	0.0379535581999596	0.885495602237905	0.79223115	19221
"GO:0009615"	"response to virus"	9615	-2.65162346887921	4.72849987521579	0.177440427551956	0.89374531335159	0.66048377	19221
"GO:0031663"	"lipopolysaccharide-mediated signaling pathway"	31663	-3.03815809350132	3.17638069224327	0.00497338493054419	0.776065424305526	0.87434423	19221
"GO:0032496"	"response to lipopolysaccharide"	32496	-4.31728651953955	3.9610887197679	0.03031112335669	0.883611829777866	0.6146971	19221
"GO:0034341"	"response to type II interferon"	34341	-2.72864771590702	3.68574173860226	0.0160772956854725	0.706840250695213	0.80759904	19221
"GO:0045471"	"response to ethanol"	45471	-3.26692160310902	3.33965015761368	0.00724456404882604	0.911638977812839	0.55962128	19221
"GO:0070098"	"chemokine-mediated signaling pathway"	70098	-5.20315932134814	4.11604292684921	0.0433082359751788	0.763551633217293	0.87102796	19221
"GO:0071219"	"cellular response to molecule of bacterial origin"	71219	-3.19610200135529	3.81670518366652	0.0217370077364318	0.882079747864865	0.96539582	19221
"GO:0071222"	"cellular response to lipopolysaccharide"	71222	-2.98779303793471	3.79323144705652	0.0205931292024067	0.879240418936661	0.94923058	19221
"GO:0097305"	"response to alcohol"	97305	-3.48192863987828	4.33998776680335	0.0725318458270565	0.899509034110302	0.66916515	19221
"GO:1990868"	"response to chemokine"	1990868	-5.11476786740973	4.12917410296777	0.044637787546611	0.899722857464592	0.86585733	19221
"GO:1990869"	"cellular response to chemokine"	1990869	-5.11476786740973	4.12917410296777	0.044637787546611	0.889525023972051	0.99759848	19221
"GO:0019722"	"calcium-mediated signaling"	-4.58879867859466	4.30869244220126	0.0674888335074847	0.794437839253263	0.44179917	null
"GO:0019835"	"cytolysis"	-4.64928338018877	4.3173319354459	0.0688449097985464	0.996527929831132	0.00658186	null
"GO:0019932"	"second-messenger-mediated signaling"	-4.22282390079578	4.44045251824962	0.0914108150234023	0.790728849049573	0.34284644	null
"GO:0022407"	"regulation of cell-cell adhesion"	-18.5897473761472	4.34650944877476	0.0736293061017299	0.802994190997912	0.17086899	null
"GO:0002696"	"positive regulation of leukocyte activation"	2696	-13.6466509625602	4.19843713532556	0.0523564809588156	0.548765012347281	0.98969969	22407
"GO:0007162"	"negative regulation of cell adhesion"	7162	-8.13510811650101	4.10380372095596	0.0421046768219871	0.771320984418821	0.88659923	22407
"GO:0022408"	"negative regulation of cell-cell adhesion"	22408	-6.98134460265258	3.93181370395914	0.0283350317442871	0.771010019224389	0.91937884	22407
"GO:0022409"	"positive regulation of cell-cell adhesion"	22409	-15.5628685203319	4.13283580433837	0.0450157648013323	0.723554032830525	0.94734439	22407
"GO:0033632"	"regulation of cell-cell adhesion mediated by integrin"	33632	-2.99560124478682	2.61384182187607	0.00135939188101541	0.836339134065199	0.72135272	22407
"GO:0045785"	"positive regulation of cell adhesion"	45785	-15.3553860269432	4.31989685881489	0.069252727362851	0.721497327777498	0.9170481	22407
"GO:0050870"	"positive regulation of T cell activation"	50870	-16.2214258700271	4.02694162795903	0.0352745615173731	0.533851054864132	0.93240417	22407
"GO:0051251"	"positive regulation of lymphocyte activation"	51251	-12.9408799196414	4.1559733447399	0.0474792481369286	0.549952478880219	0.9679147	22407
"GO:1903037"	"regulation of leukocyte cell-cell adhesion"	1903037	-17.2665004151105	4.21679906164767	0.0546177133072363	0.801751029754703	0.90226442	22407
"GO:1903038"	"negative regulation of leukocyte cell-cell adhesion"	1903038	-6.20430243382954	3.78689332526132	0.020294726106574	0.773325351853848	0.93207507	22407
"GO:1903039"	"positive regulation of leukocyte cell-cell adhesion"	1903039	-15.8948049210601	4.05937405906596	0.0380099232291724	0.723946408485785	0.97346236	22407
"GO:0030003"	"cellular cation homeostasis"	-7.32925546394306	4.9959859979138	0.328505337022259	0.932314337884551	0.00640524	null
"GO:0006874"	"cellular calcium ion homeostasis"	6874	-3.07583782927781	4.34562854645631	0.0734801045538136	0.93618081423682	0.93640986	30003
"GO:0006875"	"cellular metal ion homeostasis"	6875	-4.98767713747764	4.9679876639286	0.307995097568694	0.931931665111289	0.97186053	30003
"GO:0006883"	"cellular sodium ion homeostasis"	6883	-2.72677281680977	2.99563519459755	0.00327911846420547	0.945354648382891	0.72880182	30003
"GO:0030002"	"cellular anion homeostasis"	30002	-3.01149657062868	4.00363283700441	0.0334310935031181	0.936501562858902	0.84354794	30003
"GO:0030004"	"cellular monovalent inorganic cation homeostasis"	30004	-5.4793412077929	3.96260607292413	0.0304172222352083	0.938566852838491	0.82399368	30003
"GO:0030320"	"cellular monovalent inorganic anion homeostasis"	30320	-4.06216802039041	2.52891670027765	0.0011173538143956	0.944346502295897	0.95827269	30003
